qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5256,0.2334,0.241,5000.0
2,r0,r1,r2,r4,0.507,0.2416,0.2514,5000.0
3,r0,r1,r3,r4,0.5184,0.2468,0.2348,5000.0
4,r0,r2,r3,r4,0.3314,0.3224,0.3462,5000.0
5,r1,r2,r3,r4,0.3316,0.32,0.3484,5000.0
6,r0,r1,r2,r5,0.5094,0.239,0.2516,5000.0
7,r0,r1,r3,r5,0.5126,0.2424,0.245,5000.0
8,r0,r2,r3,r5,0.3228,0.3274,0.3498,5000.0
9,r1,r2,r3,r5,0.3216,0.331,0.3474,5000.0
10,r0,r1,r4,r5,0.6528,0.1722,0.175,5000.0
11,r0,r2,r4,r5,0.5204,0.2424,0.2372,5000.0
12,r1,r2,r4,r5,0.5298,0.2392,0.231,5000.0
13,r0,r3,r4,r5,0.5246,0.2336,0.2418,5000.0
14,r1,r3,r4,r5,0.5262,0.2326,0.2412,5000.0
15,r2,r3,r4,r5,0.5314,0.225,0.2436,5000.0
16,r0,r1,r2,r6,0.511,0.2428,0.2462,5000.0
17,r0,r1,r3,r6,0.527,0.2382,0.2348,5000.0
18,r0,r2,r3,r6,0.343,0.3186,0.3384,5000.0
19,r1,r2,r3,r6,0.3432,0.3234,0.3334,5000.0
20,r0,r1,r4,r6,0.5328,0.2314,0.2358,5000.0
21,r0,r2,r4,r6,0.3636,0.3188,0.3176,5000.0
22,r1,r2,r4,r6,0.3568,0.3246,0.3186,5000.0
23,r0,r3,r4,r6,0.352,0.331,0.317,5000.0
24,r1,r3,r4,r6,0.3398,0.338,0.3222,5000.0
25,r2,r3,r4,r6,0.3616,0.3204,0.318,5000.0
26,r0,r1,r5,r6,0.5322,0.2378,0.23,5000.0
27,r0,r2,r5,r6,0.3562,0.318,0.3258,5000.0
28,r1,r2,r5,r6,0.357,0.3192,0.3238,5000.0
29,r0,r3,r5,r6,0.3492,0.3338,0.317,5000.0
30,r1,r3,r5,r6,0.347,0.337,0.316,5000.0
31,r2,r3,r5,r6,0.3586,0.3328,0.3086,5000.0
32,r0,r4,r5,r6,0.2414,0.247,0.5116,5000.0
33,r1,r4,r5,r6,0.2502,0.2442,0.5056,5000.0
34,r2,r4,r5,r6,0.2368,0.2542,0.509,5000.0
35,r3,r4,r5,r6,0.2402,0.2374,0.5224,5000.0
36,r0,r1,r2,r7,0.5204,0.2396,0.24,5000.0
37,r0,r1,r3,r7,0.5286,0.2412,0.2302,5000.0
38,r0,r2,r3,r7,0.3414,0.3236,0.335,5000.0
39,r1,r2,r3,r7,0.3322,0.3242,0.3436,5000.0
40,r0,r1,r4,r7,0.5264,0.2368,0.2368,5000.0
41,r0,r2,r4,r7,0.348,0.3338,0.3182,5000.0
42,r1,r2,r4,r7,0.3462,0.3352,0.3186,5000.0
43,r0,r3,r4,r7,0.3382,0.34,0.3218,5000.0
44,r1,r3,r4,r7,0.3368,0.3348,0.3284,5000.0
45,r2,r3,r4,r7,0.3488,0.3298,0.3214,5000.0
46,r0,r1,r5,r7,0.5306,0.2364,0.233,5000.0
47,r0,r2,r5,r7,0.3452,0.3312,0.3236,5000.0
48,r1,r2,r5,r7,0.3466,0.3316,0.3218,5000.0
49,r0,r3,r5,r7,0.342,0.3418,0.3162,5000.0
50,r1,r3,r5,r7,0.337,0.3398,0.3232,5000.0
51,r2,r3,r5,r7,0.3478,0.3352,0.317,5000.0
52,r0,r4,r5,r7,0.2374,0.249,0.5136,5000.0
53,r1,r4,r5,r7,0.2386,0.2436,0.5178,5000.0
54,r2,r4,r5,r7,0.2264,0.2472,0.5264,5000.0
55,r3,r4,r5,r7,0.2378,0.239,0.5232,5000.0
56,r0,r1,r6,r7,0.5354,0.2374,0.2272,5000.0
57,r0,r2,r6,r7,0.3578,0.328,0.3142,5000.0
58,r1,r2,r6,r7,0.3492,0.3314,0.3194,5000.0
59,r0,r3,r6,r7,0.341,0.3358,0.3232,5000.0
60,r1,r3,r6,r7,0.3382,0.3278,0.334,5000.0
61,r2,r3,r6,r7,0.3566,0.3148,0.3286,5000.0
62,r0,r4,r6,r7,0.3416,0.328,0.3304,5000.0
63,r1,r4,r6,r7,0.3414,0.3252,0.3334,5000.0
64,r2,r4,r6,r7,0.3298,0.3222,0.348,5000.0
65,r3,r4,r6,r7,0.329,0.331,0.34,5000.0
66,r0,r5,r6,r7,0.3346,0.3348,0.3306,5000.0
67,r1,r5,r6,r7,0.3376,0.3266,0.3358,5000.0
68,r2,r5,r6,r7,0.3336,0.3214,0.345,5000.0
69,r3,r5,r6,r7,0.3214,0.3338,0.3448,5000.0
70,r4,r5,r6,r7,0.5168,0.2452,0.238,5000.0
