qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.542,0.228,0.23,5000.0
2,r0,r1,r2,r4,0.5276,0.2366,0.2358,5000.0
3,r0,r1,r3,r4,0.5318,0.2366,0.2316,5000.0
4,r0,r2,r3,r4,0.3332,0.3232,0.3436,5000.0
5,r1,r2,r3,r4,0.3294,0.318,0.3526,5000.0
6,r0,r1,r2,r5,0.5244,0.2318,0.2438,5000.0
7,r0,r1,r3,r5,0.533,0.2348,0.2322,5000.0
8,r0,r2,r3,r5,0.3294,0.3188,0.3518,5000.0
9,r1,r2,r3,r5,0.3402,0.3164,0.3434,5000.0
10,r0,r1,r4,r5,0.6768,0.1542,0.169,5000.0
11,r0,r2,r4,r5,0.5346,0.2298,0.2356,5000.0
12,r1,r2,r4,r5,0.5356,0.236,0.2284,5000.0
13,r0,r3,r4,r5,0.5308,0.2296,0.2396,5000.0
14,r1,r3,r4,r5,0.5326,0.2412,0.2262,5000.0
15,r2,r3,r4,r5,0.5442,0.2276,0.2282,5000.0
16,r0,r1,r2,r6,0.527,0.2414,0.2316,5000.0
17,r0,r1,r3,r6,0.527,0.2424,0.2306,5000.0
18,r0,r2,r3,r6,0.3338,0.3298,0.3364,5000.0
19,r1,r2,r3,r6,0.3256,0.3312,0.3432,5000.0
20,r0,r1,r4,r6,0.5566,0.2244,0.219,5000.0
21,r0,r2,r4,r6,0.3716,0.3234,0.305,5000.0
22,r1,r2,r4,r6,0.3646,0.3218,0.3136,5000.0
23,r0,r3,r4,r6,0.3596,0.3186,0.3218,5000.0
24,r1,r3,r4,r6,0.3534,0.3182,0.3284,5000.0
25,r2,r3,r4,r6,0.3726,0.3014,0.326,5000.0
26,r0,r1,r5,r6,0.5512,0.2332,0.2156,5000.0
27,r0,r2,r5,r6,0.3708,0.3252,0.304,5000.0
28,r1,r2,r5,r6,0.3704,0.3128,0.3168,5000.0
29,r0,r3,r5,r6,0.3604,0.3208,0.3188,5000.0
30,r1,r3,r5,r6,0.3552,0.3126,0.3322,5000.0
31,r2,r3,r5,r6,0.371,0.3076,0.3214,5000.0
32,r0,r4,r5,r6,0.2476,0.2392,0.5132,5000.0
33,r1,r4,r5,r6,0.2464,0.236,0.5176,5000.0
34,r2,r4,r5,r6,0.2386,0.2362,0.5252,5000.0
35,r3,r4,r5,r6,0.243,0.2442,0.5128,5000.0
36,r0,r1,r2,r7,0.5236,0.2466,0.2298,5000.0
37,r0,r1,r3,r7,0.5278,0.2414,0.2308,5000.0
38,r0,r2,r3,r7,0.3302,0.3184,0.3514,5000.0
39,r1,r2,r3,r7,0.324,0.3214,0.3546,5000.0
40,r0,r1,r4,r7,0.5508,0.2222,0.227,5000.0
41,r0,r2,r4,r7,0.3758,0.3152,0.309,5000.0
42,r1,r2,r4,r7,0.3614,0.3178,0.3208,5000.0
43,r0,r3,r4,r7,0.3568,0.3242,0.319,5000.0
44,r1,r3,r4,r7,0.3492,0.3296,0.3212,5000.0
45,r2,r3,r4,r7,0.3816,0.3084,0.31,5000.0
46,r0,r1,r5,r7,0.554,0.229,0.217,5000.0
47,r0,r2,r5,r7,0.3676,0.3238,0.3086,5000.0
48,r1,r2,r5,r7,0.37,0.3094,0.3206,5000.0
49,r0,r3,r5,r7,0.3496,0.3276,0.3228,5000.0
50,r1,r3,r5,r7,0.3526,0.3142,0.3332,5000.0
51,r2,r3,r5,r7,0.3742,0.311,0.3148,5000.0
52,r0,r4,r5,r7,0.2414,0.2434,0.5152,5000.0
53,r1,r4,r5,r7,0.2544,0.2254,0.5202,5000.0
54,r2,r4,r5,r7,0.2436,0.2428,0.5136,5000.0
55,r3,r4,r5,r7,0.2436,0.2388,0.5176,5000.0
56,r0,r1,r6,r7,0.5572,0.2232,0.2196,5000.0
57,r0,r2,r6,r7,0.3784,0.3056,0.316,5000.0
58,r1,r2,r6,r7,0.3756,0.3066,0.3178,5000.0
59,r0,r3,r6,r7,0.371,0.315,0.314,5000.0
60,r1,r3,r6,r7,0.3704,0.318,0.3116,5000.0
61,r2,r3,r6,r7,0.385,0.3186,0.2964,5000.0
62,r0,r4,r6,r7,0.3502,0.3272,0.3226,5000.0
63,r1,r4,r6,r7,0.3536,0.3246,0.3218,5000.0
64,r2,r4,r6,r7,0.3428,0.3354,0.3218,5000.0
65,r3,r4,r6,r7,0.3494,0.3256,0.325,5000.0
66,r0,r5,r6,r7,0.3568,0.3238,0.3194,5000.0
67,r1,r5,r6,r7,0.3382,0.3342,0.3276,5000.0
68,r2,r5,r6,r7,0.3426,0.3376,0.3198,5000.0
69,r3,r5,r6,r7,0.3488,0.326,0.3252,5000.0
70,r4,r5,r6,r7,0.5296,0.2392,0.2312,5000.0
