qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.5364,0.2264,0.2372,5000.0
2,r0,r1,r2,r4,0.5148,0.2386,0.2466,5000.0
3,r0,r1,r3,r4,0.522,0.2394,0.2386,5000.0
4,r0,r2,r3,r4,0.338,0.315,0.347,5000.0
5,r1,r2,r3,r4,0.336,0.32,0.344,5000.0
6,r0,r1,r2,r5,0.519,0.2372,0.2438,5000.0
7,r0,r1,r3,r5,0.5254,0.2354,0.2392,5000.0
8,r0,r2,r3,r5,0.3308,0.3172,0.352,5000.0
9,r1,r2,r3,r5,0.3366,0.3186,0.3448,5000.0
10,r0,r1,r4,r5,0.669,0.1642,0.1668,5000.0
11,r0,r2,r4,r5,0.5432,0.2258,0.231,5000.0
12,r1,r2,r4,r5,0.54,0.2252,0.2348,5000.0
13,r0,r3,r4,r5,0.5322,0.23,0.2378,5000.0
14,r1,r3,r4,r5,0.5322,0.232,0.2358,5000.0
15,r2,r3,r4,r5,0.5442,0.2294,0.2264,5000.0
16,r0,r1,r2,r6,0.522,0.2372,0.2408,5000.0
17,r0,r1,r3,r6,0.5242,0.2318,0.244,5000.0
18,r0,r2,r3,r6,0.326,0.3246,0.3494,5000.0
19,r1,r2,r3,r6,0.3334,0.3198,0.3468,5000.0
20,r0,r1,r4,r6,0.5342,0.232,0.2338,5000.0
21,r0,r2,r4,r6,0.36,0.3188,0.3212,5000.0
22,r1,r2,r4,r6,0.3628,0.3178,0.3194,5000.0
23,r0,r3,r4,r6,0.3508,0.3148,0.3344,5000.0
24,r1,r3,r4,r6,0.35,0.3168,0.3332,5000.0
25,r2,r3,r4,r6,0.3738,0.3066,0.3196,5000.0
26,r0,r1,r5,r6,0.5422,0.2274,0.2304,5000.0
27,r0,r2,r5,r6,0.3678,0.3188,0.3134,5000.0
28,r1,r2,r5,r6,0.3654,0.3242,0.3104,5000.0
29,r0,r3,r5,r6,0.3548,0.3172,0.328,5000.0
30,r1,r3,r5,r6,0.3532,0.3168,0.33,5000.0
31,r2,r3,r5,r6,0.376,0.3062,0.3178,5000.0
32,r0,r4,r5,r6,0.2462,0.2388,0.515,5000.0
33,r1,r4,r5,r6,0.2426,0.2422,0.5152,5000.0
34,r2,r4,r5,r6,0.2444,0.2402,0.5154,5000.0
35,r3,r4,r5,r6,0.2432,0.2416,0.5152,5000.0
36,r0,r1,r2,r7,0.5214,0.231,0.2476,5000.0
37,r0,r1,r3,r7,0.519,0.235,0.246,5000.0
38,r0,r2,r3,r7,0.3262,0.3192,0.3546,5000.0
39,r1,r2,r3,r7,0.3312,0.3208,0.348,5000.0
40,r0,r1,r4,r7,0.5336,0.2276,0.2388,5000.0
41,r0,r2,r4,r7,0.3516,0.3212,0.3272,5000.0
42,r1,r2,r4,r7,0.3608,0.3236,0.3156,5000.0
43,r0,r3,r4,r7,0.3436,0.3116,0.3448,5000.0
44,r1,r3,r4,r7,0.3492,0.3142,0.3366,5000.0
45,r2,r3,r4,r7,0.3774,0.3008,0.3218,5000.0
46,r0,r1,r5,r7,0.54,0.2224,0.2376,5000.0
47,r0,r2,r5,r7,0.3522,0.3206,0.3272,5000.0
48,r1,r2,r5,r7,0.3594,0.3238,0.3168,5000.0
49,r0,r3,r5,r7,0.3512,0.309,0.3398,5000.0
50,r1,r3,r5,r7,0.355,0.3132,0.3318,5000.0
51,r2,r3,r5,r7,0.372,0.3052,0.3228,5000.0
52,r0,r4,r5,r7,0.2394,0.2348,0.5258,5000.0
53,r1,r4,r5,r7,0.2372,0.241,0.5218,5000.0
54,r2,r4,r5,r7,0.232,0.2438,0.5242,5000.0
55,r3,r4,r5,r7,0.2426,0.2434,0.514,5000.0
56,r0,r1,r6,r7,0.5434,0.223,0.2336,5000.0
57,r0,r2,r6,r7,0.3584,0.3204,0.3212,5000.0
58,r1,r2,r6,r7,0.3618,0.3256,0.3126,5000.0
59,r0,r3,r6,r7,0.3592,0.314,0.3268,5000.0
60,r1,r3,r6,r7,0.366,0.3156,0.3184,5000.0
61,r2,r3,r6,r7,0.3798,0.3084,0.3118,5000.0
62,r0,r4,r6,r7,0.3458,0.3242,0.33,5000.0
63,r1,r4,r6,r7,0.3444,0.33,0.3256,5000.0
64,r2,r4,r6,r7,0.3362,0.3312,0.3326,5000.0
65,r3,r4,r6,r7,0.3486,0.3338,0.3176,5000.0
66,r0,r5,r6,r7,0.3384,0.3222,0.3394,5000.0
67,r1,r5,r6,r7,0.3438,0.3244,0.3318,5000.0
68,r2,r5,r6,r7,0.3408,0.3238,0.3354,5000.0
69,r3,r5,r6,r7,0.3432,0.3348,0.322,5000.0
70,r4,r5,r6,r7,0.524,0.2366,0.2394,5000.0
