qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8882,0.0578,0.054,5000.0
2,r0,r1,r2,r4,0.894,0.056,0.05,5000.0
3,r0,r1,r3,r4,0.8958,0.0498,0.0544,5000.0
4,r0,r2,r3,r4,0.3204,0.3076,0.372,5000.0
5,r1,r2,r3,r4,0.3184,0.309,0.3726,5000.0
6,r0,r1,r2,r5,0.8956,0.0554,0.049,5000.0
7,r0,r1,r3,r5,0.8948,0.05,0.0552,5000.0
8,r0,r2,r3,r5,0.3204,0.309,0.3706,5000.0
9,r1,r2,r3,r5,0.317,0.311,0.372,5000.0
10,r0,r1,r4,r5,0.9898,0.0046,0.0056,5000.0
11,r0,r2,r4,r5,0.9132,0.0422,0.0446,5000.0
12,r1,r2,r4,r5,0.9128,0.0428,0.0444,5000.0
13,r0,r3,r4,r5,0.909,0.0434,0.0476,5000.0
14,r1,r3,r4,r5,0.9128,0.042,0.0452,5000.0
15,r2,r3,r4,r5,0.9052,0.0464,0.0484,5000.0
16,r0,r1,r2,r6,0.8862,0.0614,0.0524,5000.0
17,r0,r1,r3,r6,0.8904,0.0564,0.0532,5000.0
18,r0,r2,r3,r6,0.3408,0.3052,0.354,5000.0
19,r1,r2,r3,r6,0.3366,0.3038,0.3596,5000.0
20,r0,r1,r4,r6,0.9056,0.0488,0.0456,5000.0
21,r0,r2,r4,r6,0.379,0.3196,0.3014,5000.0
22,r1,r2,r4,r6,0.3744,0.32,0.3056,5000.0
23,r0,r3,r4,r6,0.3672,0.3298,0.303,5000.0
24,r1,r3,r4,r6,0.3648,0.3306,0.3046,5000.0
25,r2,r3,r4,r6,0.3994,0.3106,0.29,5000.0
26,r0,r1,r5,r6,0.9056,0.0498,0.0446,5000.0
27,r0,r2,r5,r6,0.378,0.3208,0.3012,5000.0
28,r1,r2,r5,r6,0.372,0.321,0.307,5000.0
29,r0,r3,r5,r6,0.367,0.3326,0.3004,5000.0
30,r1,r3,r5,r6,0.3654,0.3314,0.3032,5000.0
31,r2,r3,r5,r6,0.398,0.3134,0.2886,5000.0
32,r0,r4,r5,r6,0.0508,0.0512,0.898,5000.0
33,r1,r4,r5,r6,0.051,0.0518,0.8972,5000.0
34,r2,r4,r5,r6,0.0582,0.0534,0.8884,5000.0
35,r3,r4,r5,r6,0.0542,0.0504,0.8954,5000.0
36,r0,r1,r2,r7,0.8906,0.0586,0.0508,5000.0
37,r0,r1,r3,r7,0.8948,0.0526,0.0526,5000.0
38,r0,r2,r3,r7,0.3378,0.314,0.3482,5000.0
39,r1,r2,r3,r7,0.3324,0.3154,0.3522,5000.0
40,r0,r1,r4,r7,0.906,0.0458,0.0482,5000.0
41,r0,r2,r4,r7,0.376,0.325,0.299,5000.0
42,r1,r2,r4,r7,0.3752,0.3254,0.2994,5000.0
43,r0,r3,r4,r7,0.3682,0.3326,0.2992,5000.0
44,r1,r3,r4,r7,0.37,0.3328,0.2972,5000.0
45,r2,r3,r4,r7,0.4012,0.3002,0.2986,5000.0
46,r0,r1,r5,r7,0.9066,0.0462,0.0472,5000.0
47,r0,r2,r5,r7,0.3802,0.3224,0.2974,5000.0
48,r1,r2,r5,r7,0.379,0.3224,0.2986,5000.0
49,r0,r3,r5,r7,0.3732,0.3326,0.2942,5000.0
50,r1,r3,r5,r7,0.3742,0.3322,0.2936,5000.0
51,r2,r3,r5,r7,0.4048,0.3024,0.2928,5000.0
52,r0,r4,r5,r7,0.0568,0.045,0.8982,5000.0
53,r1,r4,r5,r7,0.0572,0.0452,0.8976,5000.0
54,r2,r4,r5,r7,0.06,0.0472,0.8928,5000.0
55,r3,r4,r5,r7,0.058,0.0488,0.8932,5000.0
56,r0,r1,r6,r7,0.9048,0.0474,0.0478,5000.0
57,r0,r2,r6,r7,0.4028,0.297,0.3002,5000.0
58,r1,r2,r6,r7,0.398,0.2996,0.3024,5000.0
59,r0,r3,r6,r7,0.39,0.3012,0.3088,5000.0
60,r1,r3,r6,r7,0.3884,0.303,0.3086,5000.0
61,r2,r3,r6,r7,0.41,0.2902,0.2998,5000.0
62,r0,r4,r6,r7,0.371,0.3168,0.3122,5000.0
63,r1,r4,r6,r7,0.3706,0.3186,0.3108,5000.0
64,r2,r4,r6,r7,0.35,0.3262,0.3238,5000.0
65,r3,r4,r6,r7,0.3462,0.33,0.3238,5000.0
66,r0,r5,r6,r7,0.3704,0.3204,0.3092,5000.0
67,r1,r5,r6,r7,0.3692,0.3226,0.3082,5000.0
68,r2,r5,r6,r7,0.3504,0.3302,0.3194,5000.0
69,r3,r5,r6,r7,0.3432,0.334,0.3228,5000.0
70,r4,r5,r6,r7,0.8908,0.0586,0.0506,5000.0
