qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8776,0.0562,0.0662,5000.0
2,r0,r1,r2,r4,0.8866,0.0552,0.0582,5000.0
3,r0,r1,r3,r4,0.8904,0.0578,0.0518,5000.0
4,r0,r2,r3,r4,0.3184,0.3054,0.3762,5000.0
5,r1,r2,r3,r4,0.321,0.3016,0.3774,5000.0
6,r0,r1,r2,r5,0.8878,0.0544,0.0578,5000.0
7,r0,r1,r3,r5,0.8892,0.0574,0.0534,5000.0
8,r0,r2,r3,r5,0.3174,0.306,0.3766,5000.0
9,r1,r2,r3,r5,0.32,0.303,0.377,5000.0
10,r0,r1,r4,r5,0.9892,0.0052,0.0056,5000.0
11,r0,r2,r4,r5,0.9108,0.0452,0.044,5000.0
12,r1,r2,r4,r5,0.9104,0.0454,0.0442,5000.0
13,r0,r3,r4,r5,0.9114,0.046,0.0426,5000.0
14,r1,r3,r4,r5,0.9114,0.0464,0.0422,5000.0
15,r2,r3,r4,r5,0.8998,0.0522,0.048,5000.0
16,r0,r1,r2,r6,0.8794,0.0574,0.0632,5000.0
17,r0,r1,r3,r6,0.8786,0.0618,0.0596,5000.0
18,r0,r2,r3,r6,0.3204,0.3212,0.3584,5000.0
19,r1,r2,r3,r6,0.3244,0.322,0.3536,5000.0
20,r0,r1,r4,r6,0.9056,0.045,0.0494,5000.0
21,r0,r2,r4,r6,0.3816,0.3258,0.2926,5000.0
22,r1,r2,r4,r6,0.3834,0.3266,0.29,5000.0
23,r0,r3,r4,r6,0.3758,0.3146,0.3096,5000.0
24,r1,r3,r4,r6,0.3742,0.319,0.3068,5000.0
25,r2,r3,r4,r6,0.4024,0.2928,0.3048,5000.0
26,r0,r1,r5,r6,0.9056,0.0454,0.049,5000.0
27,r0,r2,r5,r6,0.3828,0.3248,0.2924,5000.0
28,r1,r2,r5,r6,0.3848,0.325,0.2902,5000.0
29,r0,r3,r5,r6,0.3748,0.317,0.3082,5000.0
30,r1,r3,r5,r6,0.3736,0.3206,0.3058,5000.0
31,r2,r3,r5,r6,0.4008,0.2946,0.3046,5000.0
32,r0,r4,r5,r6,0.0518,0.055,0.8932,5000.0
33,r1,r4,r5,r6,0.0526,0.055,0.8924,5000.0
34,r2,r4,r5,r6,0.056,0.0596,0.8844,5000.0
35,r3,r4,r5,r6,0.053,0.0586,0.8884,5000.0
36,r0,r1,r2,r7,0.8842,0.0542,0.0616,5000.0
37,r0,r1,r3,r7,0.8838,0.0572,0.059,5000.0
38,r0,r2,r3,r7,0.3166,0.317,0.3664,5000.0
39,r1,r2,r3,r7,0.3188,0.3184,0.3628,5000.0
40,r0,r1,r4,r7,0.9056,0.0444,0.05,5000.0
41,r0,r2,r4,r7,0.3802,0.3274,0.2924,5000.0
42,r1,r2,r4,r7,0.385,0.3262,0.2888,5000.0
43,r0,r3,r4,r7,0.3786,0.3172,0.3042,5000.0
44,r1,r3,r4,r7,0.3788,0.3196,0.3016,5000.0
45,r2,r3,r4,r7,0.4088,0.2836,0.3076,5000.0
46,r0,r1,r5,r7,0.9064,0.044,0.0496,5000.0
47,r0,r2,r5,r7,0.3822,0.323,0.2948,5000.0
48,r1,r2,r5,r7,0.387,0.322,0.291,5000.0
49,r0,r3,r5,r7,0.3784,0.3168,0.3048,5000.0
50,r1,r3,r5,r7,0.379,0.3182,0.3028,5000.0
51,r2,r3,r5,r7,0.4106,0.2852,0.3042,5000.0
52,r0,r4,r5,r7,0.0576,0.0482,0.8942,5000.0
53,r1,r4,r5,r7,0.0572,0.048,0.8948,5000.0
54,r2,r4,r5,r7,0.0592,0.0544,0.8864,5000.0
55,r3,r4,r5,r7,0.0572,0.0544,0.8884,5000.0
56,r0,r1,r6,r7,0.8958,0.0498,0.0544,5000.0
57,r0,r2,r6,r7,0.3968,0.2952,0.308,5000.0
58,r1,r2,r6,r7,0.4024,0.2942,0.3034,5000.0
59,r0,r3,r6,r7,0.4026,0.3008,0.2966,5000.0
60,r1,r3,r6,r7,0.405,0.2978,0.2972,5000.0
61,r2,r3,r6,r7,0.4128,0.293,0.2942,5000.0
62,r0,r4,r6,r7,0.3658,0.3176,0.3166,5000.0
63,r1,r4,r6,r7,0.3718,0.3142,0.314,5000.0
64,r2,r4,r6,r7,0.3444,0.3302,0.3254,5000.0
65,r3,r4,r6,r7,0.3634,0.318,0.3186,5000.0
66,r0,r5,r6,r7,0.3666,0.3212,0.3122,5000.0
67,r1,r5,r6,r7,0.3712,0.3184,0.3104,5000.0
68,r2,r5,r6,r7,0.3482,0.3296,0.3222,5000.0
69,r3,r5,r6,r7,0.3638,0.3212,0.315,5000.0
70,r4,r5,r6,r7,0.8822,0.065,0.0528,5000.0
