qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.889,0.0542,0.0568,5000.0
2,r0,r1,r2,r4,0.8988,0.0518,0.0494,5000.0
3,r0,r1,r3,r4,0.899,0.054,0.047,5000.0
4,r0,r2,r3,r4,0.3032,0.3248,0.372,5000.0
5,r1,r2,r3,r4,0.3044,0.3214,0.3742,5000.0
6,r0,r1,r2,r5,0.898,0.052,0.05,5000.0
7,r0,r1,r3,r5,0.9,0.0538,0.0462,5000.0
8,r0,r2,r3,r5,0.3044,0.3234,0.3722,5000.0
9,r1,r2,r3,r5,0.3058,0.3194,0.3748,5000.0
10,r0,r1,r4,r5,0.9878,0.0066,0.0056,5000.0
11,r0,r2,r4,r5,0.9,0.0472,0.0528,5000.0
12,r1,r2,r4,r5,0.8998,0.046,0.0542,5000.0
13,r0,r3,r4,r5,0.8992,0.0506,0.0502,5000.0
14,r1,r3,r4,r5,0.8996,0.0502,0.0502,5000.0
15,r2,r3,r4,r5,0.8964,0.0558,0.0478,5000.0
16,r0,r1,r2,r6,0.8856,0.0572,0.0572,5000.0
17,r0,r1,r3,r6,0.8896,0.0576,0.0528,5000.0
18,r0,r2,r3,r6,0.312,0.3294,0.3586,5000.0
19,r1,r2,r3,r6,0.3146,0.3234,0.362,5000.0
20,r0,r1,r4,r6,0.9104,0.0434,0.0462,5000.0
21,r0,r2,r4,r6,0.3682,0.3256,0.3062,5000.0
22,r1,r2,r4,r6,0.3714,0.323,0.3056,5000.0
23,r0,r3,r4,r6,0.3858,0.3152,0.299,5000.0
24,r1,r3,r4,r6,0.3832,0.3168,0.3,5000.0
25,r2,r3,r4,r6,0.401,0.2898,0.3092,5000.0
26,r0,r1,r5,r6,0.911,0.0426,0.0464,5000.0
27,r0,r2,r5,r6,0.3702,0.3258,0.304,5000.0
28,r1,r2,r5,r6,0.3736,0.3238,0.3026,5000.0
29,r0,r3,r5,r6,0.387,0.3142,0.2988,5000.0
30,r1,r3,r5,r6,0.3836,0.3164,0.3,5000.0
31,r2,r3,r5,r6,0.4018,0.2886,0.3096,5000.0
32,r0,r4,r5,r6,0.0572,0.058,0.8848,5000.0
33,r1,r4,r5,r6,0.0556,0.0576,0.8868,5000.0
34,r2,r4,r5,r6,0.0616,0.0556,0.8828,5000.0
35,r3,r4,r5,r6,0.0608,0.06,0.8792,5000.0
36,r0,r1,r2,r7,0.8908,0.0558,0.0534,5000.0
37,r0,r1,r3,r7,0.8922,0.0554,0.0524,5000.0
38,r0,r2,r3,r7,0.32,0.3214,0.3586,5000.0
39,r1,r2,r3,r7,0.3206,0.3194,0.36,5000.0
40,r0,r1,r4,r7,0.9128,0.0438,0.0434,5000.0
41,r0,r2,r4,r7,0.369,0.3144,0.3166,5000.0
42,r1,r2,r4,r7,0.3674,0.3138,0.3188,5000.0
43,r0,r3,r4,r7,0.3808,0.3172,0.302,5000.0
44,r1,r3,r4,r7,0.3776,0.3202,0.3022,5000.0
45,r2,r3,r4,r7,0.396,0.3064,0.2976,5000.0
46,r0,r1,r5,r7,0.9114,0.0446,0.044,5000.0
47,r0,r2,r5,r7,0.37,0.3152,0.3148,5000.0
48,r1,r2,r5,r7,0.3698,0.3146,0.3156,5000.0
49,r0,r3,r5,r7,0.3816,0.3166,0.3018,5000.0
50,r1,r3,r5,r7,0.3778,0.3198,0.3024,5000.0
51,r2,r3,r5,r7,0.3964,0.3046,0.299,5000.0
52,r0,r4,r5,r7,0.0566,0.0594,0.884,5000.0
53,r1,r4,r5,r7,0.055,0.059,0.886,5000.0
54,r2,r4,r5,r7,0.0596,0.0546,0.8858,5000.0
55,r3,r4,r5,r7,0.0572,0.057,0.8858,5000.0
56,r0,r1,r6,r7,0.905,0.0488,0.0462,5000.0
57,r0,r2,r6,r7,0.3968,0.2884,0.3148,5000.0
58,r1,r2,r6,r7,0.3982,0.2882,0.3136,5000.0
59,r0,r3,r6,r7,0.4044,0.3002,0.2954,5000.0
60,r1,r3,r6,r7,0.4022,0.3024,0.2954,5000.0
61,r2,r3,r6,r7,0.4094,0.303,0.2876,5000.0
62,r0,r4,r6,r7,0.3694,0.3076,0.323,5000.0
63,r1,r4,r6,r7,0.3722,0.3068,0.321,5000.0
64,r2,r4,r6,r7,0.3578,0.3254,0.3168,5000.0
65,r3,r4,r6,r7,0.3608,0.3096,0.3296,5000.0
66,r0,r5,r6,r7,0.3674,0.3084,0.3242,5000.0
67,r1,r5,r6,r7,0.37,0.3074,0.3226,5000.0
68,r2,r5,r6,r7,0.3552,0.326,0.3188,5000.0
69,r3,r5,r6,r7,0.3588,0.3118,0.3294,5000.0
70,r4,r5,r6,r7,0.8784,0.0602,0.0614,5000.0
