qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
1,r0,r1,r2,r3,0.8924,0.055,0.0526,5000.0
2,r0,r1,r2,r4,0.9054,0.0488,0.0458,5000.0
3,r0,r1,r3,r4,0.897,0.0506,0.0524,5000.0
4,r0,r2,r3,r4,0.3164,0.318,0.3656,5000.0
5,r1,r2,r3,r4,0.3154,0.3176,0.367,5000.0
6,r0,r1,r2,r5,0.9034,0.0498,0.0468,5000.0
7,r0,r1,r3,r5,0.8964,0.0506,0.053,5000.0
8,r0,r2,r3,r5,0.3148,0.3198,0.3654,5000.0
9,r1,r2,r3,r5,0.3134,0.3184,0.3682,5000.0
10,r0,r1,r4,r5,0.992,0.0044,0.0036,5000.0
11,r0,r2,r4,r5,0.9056,0.0474,0.047,5000.0
12,r1,r2,r4,r5,0.9042,0.0468,0.049,5000.0
13,r0,r3,r4,r5,0.9076,0.045,0.0474,5000.0
14,r1,r3,r4,r5,0.9088,0.044,0.0472,5000.0
15,r2,r3,r4,r5,0.901,0.0464,0.0526,5000.0
16,r0,r1,r2,r6,0.8916,0.055,0.0534,5000.0
17,r0,r1,r3,r6,0.8852,0.057,0.0578,5000.0
18,r0,r2,r3,r6,0.3218,0.3226,0.3556,5000.0
19,r1,r2,r3,r6,0.3194,0.325,0.3556,5000.0
20,r0,r1,r4,r6,0.9086,0.045,0.0464,5000.0
21,r0,r2,r4,r6,0.3704,0.317,0.3126,5000.0
22,r1,r2,r4,r6,0.3676,0.3208,0.3116,5000.0
23,r0,r3,r4,r6,0.38,0.3142,0.3058,5000.0
24,r1,r3,r4,r6,0.3784,0.318,0.3036,5000.0
25,r2,r3,r4,r6,0.3958,0.3006,0.3036,5000.0
26,r0,r1,r5,r6,0.9086,0.0448,0.0466,5000.0
27,r0,r2,r5,r6,0.37,0.3134,0.3166,5000.0
28,r1,r2,r5,r6,0.3676,0.3184,0.314,5000.0
29,r0,r3,r5,r6,0.3816,0.3136,0.3048,5000.0
30,r1,r3,r5,r6,0.3802,0.3166,0.3032,5000.0
31,r2,r3,r5,r6,0.396,0.3032,0.3008,5000.0
32,r0,r4,r5,r6,0.057,0.0538,0.8892,5000.0
33,r1,r4,r5,r6,0.057,0.0536,0.8894,5000.0
34,r2,r4,r5,r6,0.0594,0.0574,0.8832,5000.0
35,r3,r4,r5,r6,0.0612,0.0548,0.884,5000.0
36,r0,r1,r2,r7,0.8942,0.054,0.0518,5000.0
37,r0,r1,r3,r7,0.8904,0.0516,0.058,5000.0
38,r0,r2,r3,r7,0.3248,0.3234,0.3518,5000.0
39,r1,r2,r3,r7,0.3226,0.3258,0.3516,5000.0
40,r0,r1,r4,r7,0.9086,0.0446,0.0468,5000.0
41,r0,r2,r4,r7,0.3604,0.3228,0.3168,5000.0
42,r1,r2,r4,r7,0.3572,0.3254,0.3174,5000.0
43,r0,r3,r4,r7,0.3656,0.3308,0.3036,5000.0
44,r1,r3,r4,r7,0.3654,0.3324,0.3022,5000.0
45,r2,r3,r4,r7,0.3832,0.3184,0.2984,5000.0
46,r0,r1,r5,r7,0.9102,0.0442,0.0456,5000.0
47,r0,r2,r5,r7,0.3656,0.3182,0.3162,5000.0
48,r1,r2,r5,r7,0.364,0.3208,0.3152,5000.0
49,r0,r3,r5,r7,0.37,0.3294,0.3006,5000.0
50,r1,r3,r5,r7,0.369,0.3316,0.2994,5000.0
51,r2,r3,r5,r7,0.3868,0.3202,0.293,5000.0
52,r0,r4,r5,r7,0.056,0.0494,0.8946,5000.0
53,r1,r4,r5,r7,0.0566,0.0492,0.8942,5000.0
54,r2,r4,r5,r7,0.056,0.053,0.891,5000.0
55,r3,r4,r5,r7,0.0564,0.0496,0.894,5000.0
56,r0,r1,r6,r7,0.904,0.0468,0.0492,5000.0
57,r0,r2,r6,r7,0.3968,0.304,0.2992,5000.0
58,r1,r2,r6,r7,0.3958,0.3024,0.3018,5000.0
59,r0,r3,r6,r7,0.4028,0.2986,0.2986,5000.0
60,r1,r3,r6,r7,0.4032,0.2992,0.2976,5000.0
61,r2,r3,r6,r7,0.405,0.3058,0.2892,5000.0
62,r0,r4,r6,r7,0.3806,0.3022,0.3172,5000.0
63,r1,r4,r6,r7,0.381,0.3028,0.3162,5000.0
64,r2,r4,r6,r7,0.3614,0.3192,0.3194,5000.0
65,r3,r4,r6,r7,0.3712,0.3112,0.3176,5000.0
66,r0,r5,r6,r7,0.3798,0.302,0.3182,5000.0
67,r1,r5,r6,r7,0.3798,0.3034,0.3168,5000.0
68,r2,r5,r6,r7,0.36,0.3202,0.3198,5000.0
69,r3,r5,r6,r7,0.3666,0.3114,0.322,5000.0
70,r4,r5,r6,r7,0.8902,0.0548,0.055,5000.0
